"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"20","1.6399","0.00562567","0.127185","05/02/23 13:11:53 +639897000 ns","1.639897","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"21","1.7501","0.00218767","0.104581","05/02/23 13:11:53 +750104000 ns","1.750104","01 06","ACK =>","","","","","","","","","","","",""
"22","1.76219","0.00562467","0.00989533","05/02/23 13:11:53 +762187000 ns","1.762187","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"23","1.80719","0.00218767","0.0393743","05/02/23 13:11:53 +807186000 ns","1.807186","01 06","ACK =>","","","","","","","","","","","",""
"24","1.94906","0.00218667","0.139685","05/02/23 13:11:53 +949059000 ns","1.949059","01 06","ACK =>","","","","","","","","","","","",""
"25","1.97437","0.00562467","0.0231253","05/02/23 13:11:53 +974371000 ns","1.974371","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"26","2.10781","0.00562467","0.12781","05/02/23 13:11:54 +107806000 ns","2.107806","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"27","2.21603","0.00218767","0.102602","05/02/23 13:11:54 +216033000 ns","2.216033","01 06","ACK =>","","","","","","","","","","","",""
"28","2.22801","0.00562567","0.00979133","05/02/23 13:11:54 +228012000 ns","2.228012","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"29","2.27322","0.00218767","0.0395823","05/02/23 13:11:54 +273220000 ns","2.27322","01 06","ACK =>","","","","","","","","","","","",""
"30","2.41311","0.00218767","0.137705","05/02/23 13:11:54 +413113000 ns","2.413113","01 06","ACK =>","","","","","","","","","","","",""
"31","2.43863","0.00562467","0.0233333","05/02/23 13:11:54 +438634000 ns","2.438634","01 20 02 00 DD","=> Event 1 Status query","","","","20","","","","","","","",""
"32","2.59696","0.00218767","0.152699","05/02/23 13:11:54 +596958000 ns","2.596958","01 06","ACK =>","","","","","","","","","","","",""
"33","2.64769","0.00562467","0.0485403","05/02/23 13:11:54 +647686000 ns","2.647686","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"34","2.78383","0.00562467","0.130519","05/02/23 13:11:54 +783830000 ns","2.78383","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"35","2.89101","0.00218767","0.10156","05/02/23 13:11:54 +891015000 ns","2.891015","01 06","ACK =>","","","","","","","","","","","",""
"36","2.90299","0.00562567","0.00979133","05/02/23 13:11:54 +902994000 ns","2.902994","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"37","2.94831","0.00218767","0.0396863","05/02/23 13:11:54 +948306000 ns","2.948306","01 06","ACK =>","","","","","","","","","","","",""
"38","3.08882","0.00218667","0.138331","05/02/23 13:11:55 +88825000 ns","3.088825","01 06","ACK =>","","","","","","","","","","","",""
"39","3.11424","0.00562467","0.0232293","05/02/23 13:11:55 +114241000 ns","3.114241","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"40","3.24768","0.00562467","0.12781","05/02/23 13:11:55 +247676000 ns","3.247676","01 25 02 0A D2","=> Event 1 Status query","","","","25","","","","","","","",""
"41","3.35799","0.00218667","0.104686","05/02/23 13:11:55 +357987000 ns","3.357987","01 06","ACK =>","","","","","","","","","","","",""
"42","3.36997","0.00562467","0.00979233","05/02/23 13:11:55 +369966000 ns","3.369966","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"43","3.41528","0.00218767","0.0396863","05/02/23 13:11:55 +415277000 ns","3.415277","01 06","ACK =>","","","","","","","","","","","",""
"44","3.52787","0.00562467","0.110408","05/02/23 13:11:55 +527873000 ns","3.527873","01 27 02 00 DA","=> Event 1 Status query","","","","27","","","","","","","",""
