"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"366","178.84","0.00947967","0.106658","05/18/23 10:10:31 +839704000 ns","178.8397","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"367","178.961","0.00218767","0.111762","05/18/23 10:10:31 +960946000 ns","178.961","01 06","ACK <=","","","","","","","","","","","",""
"368","178.969","0.00718767","0.00635333","05/18/23 10:10:31 +969487000 ns","178.9695","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"369","179.141","0.00218067","0.164053","05/18/23 10:10:32 +140728000 ns","179.1407","01 06","ACK <=","","","","","","","","","","","",""
"370","179.15","0.00947867","0.00687533","05/18/23 10:10:32 +149784000 ns","179.1498","01 1A 05 03 00 00 03 E0","<= Static status reply","","","","1A","","","","","","","",""
"371","179.328","0.00218667","0.168845","05/18/23 10:10:32 +328108000 ns","179.3281","01 06","ACK <=","","","","","","","","","","","",""
"372","179.338","0.00937467","0.00729233","05/18/23 10:10:32 +337587000 ns","179.3376","01 1B 05 03 00 00 03 E1","<= Static status reply","","","","1B","","","","","","","",""
"373","179.44","0.00229167","0.0929083","05/18/23 10:10:32 +439870000 ns","179.4399","01 06","ACK <=","","","","","","","","","","","",""
"374","179.45","0.00697967","0.00739533","05/18/23 10:10:32 +449557000 ns","179.4496","01 2C 03 06 00 D6","<= Event 1 Status reply","06 00","","","2C","","","","","","","",""
"375","179.569","0.00218767","0.112595","05/18/23 10:10:32 +569132000 ns","179.5691","01 06","ACK <=","","","","","","","","","","","",""
"376","179.657","0.00687467","0.0856173","05/18/23 10:10:32 +656937000 ns","179.6569","01 2C 03 06 00 D6","<= Event 1 Status reply","06 00","","","2C","","","","","","","",""
"377","179.772","0.00937467","0.108325","05/18/23 10:10:32 +772137000 ns","179.7721","01 1D 05 03 00 00 03 E7","<= Static status reply","","","","1D","","","","","","","",""
"378","179.893","0.00218767","0.111241","05/18/23 10:10:32 +892753000 ns","179.8927","01 06","ACK <=","","","","","","","","","","","",""
"379","179.901","0.00708367","0.00634733","05/18/23 10:10:32 +901288000 ns","179.9013","01 2E 03 06 00 D4","<= Event 1 Status reply","06 00","","","2E","","","","","","","",""
"380","180.072","0.00218767","0.163844","05/18/23 10:10:33 +72216000 ns","180.0722","01 06","ACK <=","","","","","","","","","","","",""
"381","180.081","0.00906167","0.00687533","05/18/23 10:10:33 +81279000 ns","180.0813","01 1F 05 03 00 00 03 E5","<= Static status reply","","","","1F","","","","","","","",""
"382","180.231","0.00239567","0.14113","05/18/23 10:10:33 +231471000 ns","180.2315","01 06","ACK <=","","","","","","","","","","","",""
"383","180.241","0.00906267","0.00697933","05/18/23 10:10:33 +240846000 ns","180.2408","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"384","180.34","0.00218767","0.0902003","05/18/23 10:10:33 +340109000 ns","180.3401","01 06","ACK <=","","","","","","","","","","","",""
"385","180.35","0.00697867","0.00739533","05/18/23 10:10:33 +349692000 ns","180.3497","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
