"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1208","201.411","0.00218767","0.0609363","05/23/23 12:02:12 +410514000 ns","201.4105","01 06","ACK =>","","","","","","","","","","","",""
"1209","201.639","0.00562467","0.226038","05/23/23 12:02:12 +638740000 ns","201.6387","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"1210","201.701","0.00218767","0.0561443","05/23/23 12:02:12 +700509000 ns","201.7005","01 06","ACK =>","","","","","","","","","","","",""
"1211","201.752","0.00562467","0.0491663","05/23/23 12:02:12 +751863000 ns","201.7519","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"1212","201.813","0.00218767","0.0552003","05/23/23 12:02:12 +812688000 ns","201.8127","01 06","ACK =>","","","","","","","","","","","",""
"1213","202.066","0.00562467","0.250829","05/23/23 12:02:13 +65705000 ns","202.0657","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"1214","202.155","0.00218667","0.0832283","05/23/23 12:02:13 +154558000 ns","202.1546","01 06","ACK =>","","","","","","","","","","","",""
"1215","202.18","0.00562467","0.0234373","05/23/23 12:02:13 +180182000 ns","202.1802","01 2C 02 0A DB","=> Event 1 Status query","","","","2C","","","","","","","",""
"1216","202.246","0.00218767","0.0598953","05/23/23 12:02:13 +245702000 ns","202.2457","01 06","ACK =>","","","","","","","","","","","",""
"1217","202.474","0.00562467","0.226135","05/23/23 12:02:13 +474025000 ns","202.474","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"1218","202.537","0.00218767","0.0571863","05/23/23 12:02:13 +536836000 ns","202.5368","01 06","ACK =>","","","","","","","","","","","",""
"1219","202.588","0.00562467","0.0487493","05/23/23 12:02:13 +587773000 ns","202.5878","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"1220","202.65","0.00218767","0.0561453","05/23/23 12:02:13 +649543000 ns","202.6495","01 06","ACK =>","","","","","","","","","","","",""
"1221","202.7","0.00562467","0.0486443","05/23/23 12:02:13 +700375000 ns","202.7004","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"1222","202.762","0.00218767","0.0563473","05/23/23 12:02:13 +762347000 ns","202.7623","01 06","ACK =>","","","","","","","","","","","",""
"1223","202.788","0.00562567","0.0234363","05/23/23 12:02:13 +787971000 ns","202.788","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"1224","202.848","0.00218767","0.0546863","05/23/23 12:02:13 +848283000 ns","202.8483","01 06","ACK =>","","","","","","","","","","","",""
"1225","202.924","0.00562567","0.0739563","05/23/23 12:02:13 +924427000 ns","202.9244","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"1226","202.988","0.00218767","0.0576023","05/23/23 12:02:13 +987655000 ns","202.9877","01 06","ACK =>","","","","","","","","","","","",""
"1227","203.013","0.00562567","0.0236453","05/23/23 12:02:14 +13488000 ns","203.0135","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"1228","203.074","0.00218767","0.0553113","05/23/23 12:02:14 +74425000 ns","203.0744","01 06","ACK =>","","","","","","","","","","","",""
"1229","203.126","0.00562467","0.0491653","05/23/23 12:02:14 +125778000 ns","203.1258","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"1230","203.187","0.00218767","0.0552073","05/23/23 12:02:14 +186610000 ns","203.1866","01 06","ACK =>","","","","","","","","","","","",""
"1231","203.338","0.00562567","0.149678","05/23/23 12:02:14 +338476000 ns","203.3385","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"1232","203.405","0.00218767","0.0604153","05/23/23 12:02:14 +404517000 ns","203.4045","01 06","ACK =>","","","","","","","","","","","",""
"1233","203.43","0.00562567","0.0234363","05/23/23 12:02:14 +430141000 ns","203.4301","01 25 02 0A D2","=> Event 1 Status query","","","","25","","","","","","","",""
"1234","203.49","0.00218767","0.0545823","05/23/23 12:02:14 +490349000 ns","203.4904","01 06","ACK =>","","","","","","","","","","","",""
"1235","203.744","0.00562467","0.25103","05/23/23 12:02:14 +743567000 ns","203.7436","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"1236","203.806","0.00218767","0.0572913","05/23/23 12:02:14 +806483000 ns","203.8065","01 06","ACK =>","","","","","","","","","","","",""
"1237","203.857","0.00562567","0.0487483","05/23/23 12:02:14 +857419000 ns","203.8574","01 27 02 0A D0","=> Event 1 Status query","","","","27","","","","","","","",""
"1238","203.919","0.00218667","0.0563533","05/23/23 12:02:14 +919398000 ns","203.9194","01 06","ACK =>","","","","","","","","","","","",""
"1239","204.173","0.00562467","0.251031","05/23/23 12:02:15 +172616000 ns","204.1726","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"1240","204.241","0.00218767","0.0622903","05/23/23 12:02:15 +240531000 ns","204.2405","01 06","ACK =>","","","","","","","","","","","",""
"1241","204.266","0.00562467","0.0234373","05/23/23 12:02:15 +266156000 ns","204.2662","01 29 02 0A DE","=> Event 1 Status query","","","","29","","","","","","","",""
"1242","204.326","0.00218767","0.0545823","05/23/23 12:02:15 +326363000 ns","204.3264","01 06","ACK =>","","","","","","","","","","","",""
"1243","204.605","0.00562467","0.276662","05/23/23 12:02:15 +605213000 ns","204.6052","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"1244","204.695","0.00218767","0.0837423","05/23/23 12:02:15 +694580000 ns","204.6946","01 06","ACK =>","","","","","","","","","","","",""
"1245","204.72","0.00562567","0.0234363","05/23/23 12:02:15 +720204000 ns","204.7202","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"1246","204.787","0.00218767","0.0607273","05/23/23 12:02:15 +786557000 ns","204.7866","01 06","ACK =>","","","","","","","","","","","",""
"1247","204.812","0.00562467","0.0234373","05/23/23 12:02:15 +812182000 ns","204.8122","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
