"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"106","152.734","0.00697867","0.00739533","05/23/23 09:18:25 +734324000 ns","152.7343","01 25 03 06 00 DF","<= Event 1 Status reply","06 00","","","25","","","","","","","",""
"107","152.918","0.00218767","0.176449","05/23/23 09:18:25 +917752000 ns","152.9178","01 06","ACK <=","","","","","","","","","","","",""
"108","152.928","0.00927067","0.00780533","05/23/23 09:18:25 +927745000 ns","152.9277","01 16 05 03 00 00 03 EC","<= Static status reply","","","","16","","","","","","","",""
"109","153.004","0.00218767","0.0669783","05/23/23 09:18:26 +3994000 ns","153.004","01 06","ACK <=","","","","","","","","","","","",""
"110","153.013","0.00708367","0.00635333","05/23/23 09:18:26 +12535000 ns","153.0125","01 27 03 06 00 DD","<= Event 1 Status reply","06 00","","","27","","","","","","","",""
"111","153.143","0.00218767","0.123422","05/23/23 09:18:26 +143041000 ns","153.143","01 06","ACK <=","","","","","","","","","","","",""
"112","153.153","0.00937567","0.00749933","05/23/23 09:18:26 +152728000 ns","153.1527","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"113","153.23","0.00218767","0.0676023","05/23/23 09:18:26 +229706000 ns","153.2297","01 06","ACK <=","","","","","","","","","","","",""
"114","153.238","0.00708267","0.00635433","05/23/23 09:18:26 +238248000 ns","153.2383","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"115","153.368","0.00218767","0.122693","05/23/23 09:18:26 +368024000 ns","153.368","01 06","ACK <=","","","","","","","","","","","",""
"116","153.378","0.00937467","0.00750033","05/23/23 09:18:26 +377712000 ns","153.3777","01 1A 05 03 00 00 03 E0","<= Static status reply","","","","1A","","","","","","","",""
"117","153.455","0.00218767","0.0676023","05/23/23 09:18:26 +454689000 ns","153.4547","01 06","ACK <=","","","","","","","","","","","",""
"118","153.463","0.00707667","0.00635433","05/23/23 09:18:26 +463231000 ns","153.4632","01 2B 03 06 00 D1","<= Event 1 Status reply","06 00","","","2B","","","","","","","",""
"119","153.593","0.00218767","0.122595","05/23/23 09:18:26 +592903000 ns","153.5929","01 06","ACK <=","","","","","","","","","","","",""
"120","153.603","0.00937467","0.00750033","05/23/23 09:18:26 +602591000 ns","153.6026","01 1C 05 03 00 00 03 E6","<= Static status reply","","","","1C","","","","","","","",""
"121","153.68","0.00218667","0.0677073","05/23/23 09:18:26 +679673000 ns","153.6797","01 06","ACK <=","","","","","","","","","","","",""
"122","153.688","0.00687467","0.00645233","05/23/23 09:18:26 +688312000 ns","153.6883","01 2D 03 06 00 D7","<= Event 1 Status reply","06 00","","","2D","","","","","","","",""
"123","153.818","0.00218667","0.122804","05/23/23 09:18:26 +817991000 ns","153.818","01 06","ACK <=","","","","","","","","","","","",""
"124","153.828","0.00937467","0.00739633","05/23/23 09:18:26 +827574000 ns","153.8276","01 1E 05 03 00 00 03 E4","<= Static status reply","","","","1E","","","","","","","",""
"125","153.905","0.00218767","0.0675963","05/23/23 09:18:26 +904545000 ns","153.9045","01 06","ACK <=","","","","","","","","","","","",""
"126","153.913","0.00708267","0.00635433","05/23/23 09:18:26 +913087000 ns","153.9131","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
