"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"40","3.27981","0.00218767","0.0237503","05/02/23 13:56:19 +279812000 ns","3.279812","01 06","ACK =>","","","","","","","","","","","",""
"41","3.30544","0.00562567","0.0234363","05/02/23 13:56:19 +305436000 ns","3.305436","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"42","3.36668","0.00218767","0.0556233","05/02/23 13:56:19 +366685000 ns","3.366685","01 06","ACK =>","","","","","","","","","","","",""
"43","3.46804","0.00562467","0.0991653","05/02/23 13:56:19 +468038000 ns","3.468038","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"44","3.53689","0.00218667","0.0632283","05/02/23 13:56:19 +536891000 ns","3.536891","01 06","ACK =>","","","","","","","","","","","",""
"45","3.65803","0.00562467","0.11895","05/02/23 13:56:19 +658028000 ns","3.658028","01 21 02 0A D6","=> Event 1 Status query","","","","21","","","","","","","",""
"46","3.86178","0.00218667","0.198122","05/02/23 13:56:19 +861775000 ns","3.861775","01 06","ACK =>","","","","","","","","","","","",""
"47","3.87834","0.00218767","0.0143753","05/02/23 13:56:19 +878337000 ns","3.878337","01 06","ACK =>","","","","","","","","","","","",""
"48","3.97802","0.00562467","0.0974983","05/02/23 13:56:19 +978023000 ns","3.978023","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"49","4.01333","0.00218767","0.0296863","05/02/23 13:56:20 +13334000 ns","4.013334","01 06","ACK =>","","","","","","","","","","","",""
"50","4.03875","0.00218667","0.0232293","05/02/23 13:56:20 +38751000 ns","4.038751","01 06","ACK =>","","","","","","","","","","","",""
"51","4.06438","0.00562467","0.0234373","05/02/23 13:56:20 +64375000 ns","4.064375","01 23 02 0A D4","=> Event 1 Status query","","","","23","","","","","","","",""
"52","4.20187","0.00562467","0.131873","05/02/23 13:56:20 +201873000 ns","4.201873","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"53","4.40979","0.00218767","0.202288","05/02/23 13:56:20 +409786000 ns","4.409786","01 06","ACK =>","","","","","","","","","","","",""
"54","4.42427","0.00218767","0.0122913","05/02/23 13:56:20 +424265000 ns","4.424265","01 06","ACK =>","","","","","","","","","","","",""
"55","4.52582","0.00562567","0.0993663","05/02/23 13:56:20 +525819000 ns","4.525819","01 25 02 0A D2","=> Event 1 Status query","","","","25","","","","","","","",""
"56","4.6579","0.00218767","0.126455","05/02/23 13:56:20 +657900000 ns","4.6579","01 06","ACK =>","","","","","","","","","","","",""
"57","4.68321","0.00218767","0.0231243","05/02/23 13:56:20 +683212000 ns","4.683212","01 06","ACK =>","","","","","","","","","","","",""
"58","4.70873","0.00562467","0.0233333","05/02/23 13:56:20 +708733000 ns","4.708733","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"59","4.84571","0.00562467","0.131352","05/02/23 13:56:20 +845710000 ns","4.84571","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"60","5.04977","0.00218767","0.198434","05/02/23 13:56:21 +49769000 ns","5.049769","01 06","ACK =>","","","","","","","","","","","",""
"61","5.06633","0.00218767","0.0143743","05/02/23 13:56:21 +66331000 ns","5.066331","01 06","ACK =>","","","","","","","","","","","",""
"62","5.08227","0.00562467","0.0137493","05/02/23 13:56:21 +82268000 ns","5.082268","01 28 02 00 D5","=> Event 1 Status query","","","","28","","","","","","","",""
"63","5.22716","0.00218667","0.139269","05/02/23 13:56:21 +227162000 ns","5.227162","01 06","ACK =>","","","","","","","","","","","",""
"64","5.24425","0.00562467","0.0148963","05/02/23 13:56:21 +244245000 ns","5.244245","01 29 02 00 D4","=> Event 1 Status query","","","","29","","","","","","","",""
"65","5.28862","0.00218767","0.0387493","05/02/23 13:56:21 +288619000 ns","5.288619","01 06","ACK =>","","","","","","","","","","","",""
"66","5.30831","0.00562467","0.0174993","05/02/23 13:56:21 +308306000 ns","5.308306","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"67","5.45111","0.00218667","0.137179","05/02/23 13:56:21 +451110000 ns","5.45111","01 06","ACK =>","","","","","","","","","","","",""
"68","5.46934","0.00562567","0.0160413","05/02/23 13:56:21 +469338000 ns","5.469338","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"69","5.61111","0.00218767","0.136143","05/02/23 13:56:21 +611107000 ns","5.611107","01 06","ACK =>","","","","","","","","","","","",""
"70","5.63048","0.00562467","0.0171873","05/02/23 13:56:21 +630482000 ns","5.630482","01 2C 02 30 E1","=> Event 1 Status query","","","","2C","","","","","","","",""
"71","5.771","0.00218767","0.134893","05/02/23 13:56:21 +771000000 ns","5.771","01 06","ACK =>","","","","","","","","","","","",""
"72","5.79131","0.00562467","0.0181243","05/02/23 13:56:21 +791312000 ns","5.791312","01 2D 02 00 D0","=> Event 1 Status query","","","","2D","","","","","","","",""
"73","5.93496","0.00218667","0.138019","05/02/23 13:56:21 +934956000 ns","5.934956","01 06","ACK =>","","","","","","","","","","","",""
"74","6.05381","0.00562467","0.116665","05/02/23 13:56:22 +53808000 ns","6.053808","01 2E 02 00 D3","=> Event 1 Status query","","","","2E","","","","","","","",""
"75","6.16443","0.00218767","0.104998","05/02/23 13:56:22 +164431000 ns","6.164431","01 06","ACK =>","","","","","","","","","","","",""
"76","6.17724","0.00218767","0.0106243","05/02/23 13:56:22 +177243000 ns","6.177243","01 06","ACK =>","","","","","","","","","","","",""
"77","6.28984","0.00218167","0.110414","05/02/23 13:56:22 +289845000 ns","6.289845","01 06","ACK =>","","","","","","","","","","","",""
"78","6.30421","0.00218667","0.0121873","05/02/23 13:56:22 +304214000 ns","6.304214","01 06","ACK =>","","","","","","","","","","","",""
"79","6.31921","0.00562567","0.0128123","05/02/23 13:56:22 +319213000 ns","6.319213","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
