"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"14","1.13063","0.00218667","0.0123963","05/02/23 14:05:13 +130629000 ns","1.130629","01 06","ACK =>","","","","","","","","","","","",""
"15","1.23198","0.00562467","0.0991653","05/02/23 14:05:13 +231981000 ns","1.231981","01 2E 02 00 D3","=> Event 1 Status query","","","","2E","","","","","","","",""
"16","1.36","0.00218667","0.122394","05/02/23 14:05:13 +360000000 ns","1.36","01 06","ACK =>","","","","","","","","","","","",""
"17","1.38552","0.00218767","0.0233333","05/02/23 14:05:13 +385520000 ns","1.38552","01 06","ACK =>","","","","","","","","","","","",""
"18","1.41083","0.00562467","0.0231243","05/02/23 14:05:13 +410832000 ns","1.410832","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"19","1.46781","0.00218767","0.0513533","05/02/23 14:05:13 +467810000 ns","1.46781","01 06","ACK =>","","","","","","","","","","","",""
"20","1.59447","0.00562567","0.12447","05/02/23 14:05:13 +594468000 ns","1.594468","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"21","1.6578","0.00218667","0.0577073","05/02/23 14:05:13 +657801000 ns","1.657801","01 06","ACK =>","","","","","","","","","","","",""
"22","1.70874","0.00562567","0.0487493","05/02/23 14:05:13 +708737000 ns","1.708737","01 21 02 0A D6","=> Event 1 Status query","","","","21","","","","","","","",""
"23","1.83988","0.00562467","0.125518","05/02/23 14:05:13 +839881000 ns","1.839881","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"24","2.0479","0.00218767","0.202392","05/02/23 14:05:14 +47898000 ns","2.047898","01 06","ACK =>","","","","","","","","","","","",""
"25","2.06363","0.00218767","0.0135413","05/02/23 14:05:14 +63627000 ns","2.063627","01 06","ACK =>","","","","","","","","","","","",""
"26","2.16404","0.00562467","0.0982273","05/02/23 14:05:14 +164042000 ns","2.164042","01 23 02 00 DE","=> Event 1 Status query","","","","23","","","","","","","",""
"27","2.29196","0.00218667","0.12229","05/02/23 14:05:14 +291957000 ns","2.291957","01 06","ACK =>","","","","","","","","","","","",""
"28","2.31737","0.00218767","0.0232293","05/02/23 14:05:14 +317373000 ns","2.317373","01 06","ACK =>","","","","","","","","","","","",""
"29","2.34279","0.00562467","0.0232283","05/02/23 14:05:14 +342789000 ns","2.342789","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"30","2.40529","0.00218767","0.0568743","05/02/23 14:05:14 +405288000 ns","2.405288","01 06","ACK =>","","","","","","","","","","","",""
"31","2.50716","0.00562467","0.0996793","05/02/23 14:05:14 +507155000 ns","2.507155","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"32","2.57392","0.00218767","0.0611443","05/02/23 14:05:14 +573924000 ns","2.573924","01 06","ACK =>","","","","","","","","","","","",""
"33","2.59944","0.00562467","0.0233333","05/02/23 14:05:14 +599445000 ns","2.599445","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
